Order_ID,Participant,Type,Period_IF_Robot
700050,2,ROBOT,1
700056,2,Manual,-1
700060,2,Manual,-1
700061,2,ROBOT,1
700062,2,Manual,-1
700065,2,Manual,-1
700066,2,ROBOT,1
700068,2,Manual,-1
700071,2,ROBOT,1
700078,2,Manual,-1
700081,2,ROBOT,1
700084,2,Manual,-1
700087,2,ROBOT,1
700088,2,Manual,-1
700094,2,Manual,-1
700095,2,ROBOT,1
700102,2,ROBOT,1
700104,2,ROBOT,1
700109,2,Manual,-1
700112,2,Manual,-1
700117,2,Manual,-1
700125,2,ROBOT,1
700128,2,ROBOT,1
700132,2,ROBOT,1
700139,2,ROBOT,1
700145,2,ROBOT,1
700149,2,Manual,-1
700152,2,ROBOT,1
700161,2,ROBOT,1
700164,2,ROBOT,1
700172,2,ROBOT,1
700177,2,ROBOT,1
700183,2,ROBOT,1
700191,2,ROBOT,1
700194,2,Manual,-1
700198,2,ROBOT,1
700199,2,Manual,-1
700207,2,ROBOT,1
700208,2,Manual,-1
700211,2,Manual,-1
700213,2,ROBOT,1
700216,2,ROBOT,1
700218,2,Manual,-1
700223,2,ROBOT,1
700227,2,Manual,-1
700228,2,ROBOT,1
700231,2,Manual,-1
700237,2,ROBOT,1
700239,2,Manual,-1
700241,2,ROBOT,1
700258,2,ROBOT,1
700267,2,ROBOT,1
700274,2,ROBOT,1
700278,2,ROBOT,1
700282,2,ROBOT,1
700286,2,ROBOT,1
700289,2,Manual,-1
700291,2,ROBOT,1
700294,2,Manual,-1
700297,2,Manual,-1
700299,2,ROBOT,1
700300,2,Manual,-1
700302,2,Manual,-1
700305,2,Manual,-1
700307,2,Manual,-1
700309,2,Manual,-1
700311,2,Manual,-1
700313,2,Manual,-1
700314,2,Manual,-1
700315,2,ROBOT,1
700317,2,Manual,-1
700318,2,Manual,-1
700320,2,Manual,-1
700321,2,Manual,-1
700322,2,Manual,-1
700323,2,Manual,-1
700326,2,ROBOT,1
700331,2,ROBOT,1
700338,2,ROBOT,1
700343,2,ROBOT,1
700349,2,ROBOT,1
700356,2,ROBOT,1
700364,2,Manual,-1
700366,2,ROBOT,1
700368,2,Manual,-1
700372,2,Manual,-1
700375,2,ROBOT,1
700378,2,ROBOT,1
700382,2,ROBOT,1
700383,2,Manual,-1
700387,2,ROBOT,1
700389,2,ROBOT,1
700393,2,ROBOT,1
700399,2,Manual,-1
700401,2,Manual,-1
700405,2,Manual,-1
700407,2,Manual,-1
700411,2,Manual,-1
700415,2,Manual,-1
700417,2,Manual,-1
700422,2,Manual,-1
700425,2,Manual,-1
700427,2,Manual,-1
700430,2,Manual,-1
700433,2,Manual,-1
700439,2,Manual,-1
700444,2,Manual,-1
700446,2,Manual,-1
700452,2,Manual,-1
700454,2,Manual,-1
700460,2,Manual,-1
700476,2,ROBOT,1
700482,2,ROBOT,1
700485,2,ROBOT,1
700487,2,ROBOT,1
700490,2,ROBOT,1
700492,2,ROBOT,1
700498,2,ROBOT,1
700507,2,Manual,-1
700516,2,Manual,-1
700524,2,ROBOT,2
700529,2,ROBOT,2
700532,2,ROBOT,2
700540,2,ROBOT,2
700553,2,ROBOT,2
700558,2,Manual,-1
700559,2,Manual,-1
700564,2,Manual,-1
700565,2,ROBOT,2
700570,2,Manual,-1
700571,2,ROBOT,2
700576,2,ROBOT,2
700579,2,Manual,-1
700580,2,ROBOT,2
700582,2,Manual,-1
700583,2,Manual,-1
700585,2,ROBOT,2
700589,2,Manual,-1
700590,2,ROBOT,2
700593,2,Manual,-1
700594,2,Manual,-1
700595,2,ROBOT,2
700597,2,Manual,-1
700598,2,Manual,-1
700599,2,Manual,-1
700601,2,Manual,-1
700602,2,Manual,-1
700603,2,ROBOT,2
700606,2,ROBOT,2
700611,2,ROBOT,2
700614,2,ROBOT,2
700618,2,ROBOT,2
700620,2,ROBOT,2
700627,2,ROBOT,2
700630,2,ROBOT,2
700646,2,ROBOT,2
700652,2,ROBOT,2
700657,2,ROBOT,2
700664,2,ROBOT,2
700668,2,ROBOT,2
700669,2,ROBOT,2
700670,2,Manual,-1
700673,2,ROBOT,2
700679,2,ROBOT,2
700683,2,ROBOT,2
700686,2,Manual,-1
700694,2,ROBOT,2
700695,2,Manual,-1
700707,2,Manual,-1
700710,2,ROBOT,2
700717,2,Manual,-1
700718,2,ROBOT,2
700726,2,Manual,-1
700733,2,Manual,-1
700736,2,Manual,-1
700742,2,Manual,-1
700750,2,ROBOT,2
700758,2,ROBOT,2
700762,2,Manual,-1
700763,2,Manual,-1
700768,2,Manual,-1
700772,2,Manual,-1
700776,2,Manual,-1
700778,2,Manual,-1
700781,2,Manual,-1
700791,2,Manual,-1
700794,2,Manual,-1
700797,2,Manual,-1
700801,2,Manual,-1
700805,2,Manual,-1
700812,2,ROBOT,2
700814,2,ROBOT,2
700815,2,ROBOT,2
700817,2,ROBOT,2
700819,2,Manual,-1
700821,2,ROBOT,2
700823,2,Manual,-1
700826,2,Manual,-1
700828,2,ROBOT,2
700831,2,Manual,-1
700833,2,ROBOT,2
700835,2,Manual,-1
700836,2,ROBOT,2
700841,2,ROBOT,2
700845,2,Manual,-1
700847,2,ROBOT,2
700852,2,ROBOT,3
700855,2,ROBOT,3
700863,2,ROBOT,3
700864,2,ROBOT,3
700872,2,ROBOT,3
700873,2,Manual,-1
700876,2,ROBOT,3
700877,2,ROBOT,3
700880,2,ROBOT,3
700885,2,ROBOT,3
700899,2,ROBOT,3
700905,2,ROBOT,3
700906,2,Manual,-1
700910,2,Manual,-1
700916,2,ROBOT,3
700926,2,ROBOT,3
700930,2,ROBOT,3
700940,2,ROBOT,3
700948,2,ROBOT,3
700951,2,ROBOT,3
700958,2,Manual,-1
700960,2,Manual,-1
700962,2,Manual,-1
700964,2,ROBOT,3
700965,2,Manual,-1
700968,2,Manual,-1
700969,2,ROBOT,3
700978,2,Manual,-1
700979,2,ROBOT,3
700988,2,Manual,-1
701010,2,Manual,-1
701012,2,ROBOT,3
701018,2,ROBOT,3
701021,2,Manual,-1
701024,2,Manual,-1
701026,2,Manual,-1
701037,2,Manual,-1
701039,2,ROBOT,3
701045,2,Manual,-1
701052,2,Manual,-1
701058,2,Manual,-1
701065,2,ROBOT,3
701066,2,Manual,-1
701080,2,Manual,-1
701083,2,ROBOT,3
701086,2,Manual,-1
701096,2,Manual,-1
701097,2,ROBOT,3
701100,2,Manual,-1
701102,2,Manual,-1
701104,2,Manual,-1
701109,2,Manual,-1
701112,2,Manual,-1
701115,2,Manual,-1
701119,2,Manual,-1
701120,2,Manual,-1
701122,2,Manual,-1
701123,2,Manual,-1
701133,2,Manual,-1
701134,2,ROBOT,4
701136,2,ROBOT,4
701142,2,ROBOT,4
701147,2,ROBOT,4
701151,2,ROBOT,4
701154,2,ROBOT,4
701157,2,ROBOT,4
701161,2,ROBOT,4
701163,2,ROBOT,4
701166,2,ROBOT,4
701169,2,Manual,-1
701170,2,ROBOT,4
701190,2,Manual,-1
701193,2,Manual,-1
701194,2,Manual,-1
701197,2,Manual,-1
701201,2,Manual,-1
701203,2,Manual,-1
701206,2,Manual,-1
701211,2,ROBOT,4
701215,2,ROBOT,4
701217,2,Manual,-1
701227,2,ROBOT,4
701230,2,ROBOT,4
701236,2,ROBOT,4
701240,2,ROBOT,4
701243,2,ROBOT,4
701248,2,ROBOT,4
701250,2,Manual,-1
701252,2,ROBOT,4
701257,2,Manual,-1
701259,2,ROBOT,4
701260,2,Manual,-1
701269,2,Manual,-1
701271,2,Manual,-1
701272,2,ROBOT,4
701276,2,Manual,-1
701278,2,ROBOT,4
701282,2,ROBOT,4
701285,2,Manual,-1
701286,2,ROBOT,4
701290,2,ROBOT,4
701292,2,Manual,-1
701293,2,Manual,-1
701294,2,ROBOT,4
701297,2,Manual,-1
701298,2,Manual,-1
701299,2,ROBOT,4
701301,2,Manual,-1
701302,2,Manual,-1
701303,2,Manual,-1
701305,2,ROBOT,4
701308,2,ROBOT,4
701312,2,Manual,-1
701313,2,Manual,-1
701316,2,Manual,-1
701318,2,ROBOT,4
701320,2,Manual,-1
701321,2,Manual,-1
701322,2,Manual,-1
701329,2,Manual,-1
701330,2,Manual,-1
701332,2,Manual,-1
701333,2,Manual,-1
701334,2,Manual,-1
701335,2,ROBOT,4
701337,2,Manual,-1
701339,2,Manual,-1
701340,2,Manual,-1
701341,2,ROBOT,4
701343,2,Manual,-1
701345,2,Manual,-1
701346,2,Manual,-1
701347,2,Manual,-1
701348,2,Manual,-1
701349,2,ROBOT,4
701351,2,Manual,-1
701352,2,Manual,-1
701353,2,Manual,-1
701354,2,Manual,-1
701356,2,Manual,-1
701357,2,ROBOT,4
701360,2,ROBOT,4
701363,2,ROBOT,4
701365,2,ROBOT,4
701369,2,ROBOT,4
701371,2,ROBOT,4
701383,2,ROBOT,4
701386,2,ROBOT,4
701389,2,ROBOT,4
701391,2,Manual,-1
701393,2,Manual,-1
701395,2,Manual,-1
701397,2,Manual,-1
701399,2,Manual,-1
701401,2,ROBOT,4
701403,2,Manual,-1
701405,2,Manual,-1
701407,2,Manual,-1
701410,2,Manual,-1
701413,2,ROBOT,4
701417,2,Manual,-1
701419,2,ROBOT,4
701422,2,ROBOT,5
701424,2,ROBOT,5
701429,2,ROBOT,5
701433,2,ROBOT,5
701438,2,ROBOT,5
701439,2,ROBOT,5
701442,2,Manual,-1
701443,2,Manual,-1
701444,2,Manual,-1
701445,2,Manual,-1
701446,2,Manual,-1
701447,2,Manual,-1
701449,2,Manual,-1
701454,2,Manual,-1
701470,2,Manual,-1
701474,2,Manual,-1
701477,2,ROBOT,5
701482,2,ROBOT,5
701483,2,Manual,-1
701490,2,ROBOT,5
701491,2,Manual,-1
701517,2,Manual,-1
701520,2,Manual,-1
701523,2,Manual,-1
701525,2,Manual,-1
701527,2,Manual,-1
701530,2,Manual,-1
701532,2,ROBOT,5
701535,2,Manual,-1
701539,2,ROBOT,5
701540,2,Manual,-1
701541,2,Manual,-1
701542,2,Manual,-1
701552,2,Manual,-1
701555,2,Manual,-1
701559,2,Manual,-1
701562,2,Manual,-1
701563,2,Manual,-1
701566,2,Manual,-1
701567,2,Manual,-1
701570,2,Manual,-1
701579,2,Manual,-1
701580,2,Manual,-1
701581,2,Manual,-1
701582,2,Manual,-1
701586,2,Manual,-1
701601,2,Manual,-1
701606,2,Manual,-1
701608,2,Manual,-1
701617,2,Manual,-1
701620,2,Manual,-1
701622,2,ROBOT,5
701623,2,Manual,-1
701625,2,Manual,-1
701626,2,Manual,-1
701627,2,Manual,-1
701628,2,Manual,-1
701629,2,Manual,-1
701630,2,Manual,-1
701631,2,Manual,-1
701632,2,ROBOT,5
701635,2,ROBOT,5
701639,2,ROBOT,5
701642,2,Manual,-1
701643,2,Manual,-1
701645,2,ROBOT,5
701652,2,ROBOT,5
701661,2,ROBOT,6
701662,2,ROBOT,6
701666,2,ROBOT,6
701675,2,ROBOT,6
701682,2,ROBOT,6
701685,2,ROBOT,6
701692,2,ROBOT,6
701694,2,Manual,-1
701698,2,Manual,-1
701719,2,Manual,-1
701721,2,Manual,-1
701726,2,Manual,-1
701728,2,ROBOT,6
701732,2,Manual,-1
701741,2,ROBOT,6
701744,2,Manual,-1
701748,2,Manual,-1
701749,2,Manual,-1
701751,2,Manual,-1
701752,2,Manual,-1
701753,2,Manual,-1
701754,2,Manual,-1
701772,2,Manual,-1
701773,2,ROBOT,6
701776,2,Manual,-1
701778,2,ROBOT,6
701782,2,ROBOT,6
701785,2,ROBOT,6
701790,2,ROBOT,6
701792,2,Manual,-1
701794,2,Manual,-1
701795,2,ROBOT,6
701801,2,Manual,-1
701802,2,Manual,-1
701803,2,Manual,-1
701804,2,Manual,-1
701808,2,ROBOT,6
701810,2,Manual,-1
701811,2,Manual,-1
701812,2,Manual,-1
701813,2,ROBOT,6
701815,2,Manual,-1
701816,2,Manual,-1
701817,2,Manual,-1
701818,2,ROBOT,6
701824,2,ROBOT,6
701830,2,ROBOT,6
701853,2,Manual,-1
701855,2,ROBOT,6
701865,2,Manual,-1
701866,2,Manual,-1
701868,2,Manual,-1
701878,2,Manual,-1
701880,2,Manual,-1
701881,2,Manual,-1
701884,2,Manual,-1
701887,2,Manual,-1
701891,2,Manual,-1
701894,2,Manual,-1
701895,2,Manual,-1
701896,2,Manual,-1
701902,2,ROBOT,7
701903,2,ROBOT,7
701911,2,ROBOT,7
701913,2,ROBOT,7
701916,2,ROBOT,7
701922,2,ROBOT,7
701924,2,ROBOT,7
701927,2,ROBOT,7
701955,2,Manual,-1
701959,2,Manual,-1
701962,2,Manual,-1
701963,2,Manual,-1
701968,2,Manual,-1
701977,2,Manual,-1
701994,2,Manual,-1
701995,2,Manual,-1
701996,2,Manual,-1
701997,2,Manual,-1
702009,2,Manual,-1
702010,2,Manual,-1
702011,2,Manual,-1
702014,2,Manual,-1
702015,2,Manual,-1
702018,2,ROBOT,7
702029,2,ROBOT,7
702068,2,Manual,-1
702072,2,Manual,-1
702075,2,Manual,-1
702077,2,Manual,-1
702079,2,Manual,-1
702082,2,Manual,-1
702084,2,Manual,-1
702086,2,Manual,-1
702088,2,Manual,-1
702090,2,Manual,-1
702093,2,Manual,-1
702095,2,Manual,-1
702097,2,Manual,-1
702098,2,Manual,-1
702099,2,Manual,-1
702110,2,Manual,-1
702114,2,ROBOT,8
702117,2,ROBOT,8
702122,2,ROBOT,8
702127,2,ROBOT,8
702134,2,Manual,-1
702135,2,ROBOT,8
702136,2,ROBOT,8
702137,2,ROBOT,8
702138,2,Manual,-1
702139,2,Manual,-1
702140,2,ROBOT,8
702141,2,Manual,-1
702142,2,Manual,-1
702144,2,ROBOT,8
702146,2,Manual,-1
702148,2,ROBOT,8
702152,2,ROBOT,8
702157,2,ROBOT,8
702161,2,ROBOT,8
702164,2,ROBOT,8
702171,2,Manual,-1
702186,2,Manual,-1
702196,2,Manual,-1
702211,2,Manual,-1
702214,2,Manual,-1
702236,2,ROBOT,8
702241,2,ROBOT,8
702256,2,Manual,-1
702262,2,Manual,-1
702270,2,ROBOT,8
702276,2,ROBOT,8
702280,2,Manual,-1
702283,2,ROBOT,8
702287,2,ROBOT,8
702290,2,Manual,-1
702297,2,Manual,-1
702300,2,ROBOT,8
702302,2,ROBOT,9
702304,2,ROBOT,9
702310,2,ROBOT,9
702342,2,ROBOT,9
702343,2,ROBOT,9
702344,2,Manual,-1
702346,2,Manual,-1
702348,2,Manual,-1
702350,2,Manual,-1
702352,2,Manual,-1
702354,2,Manual,-1
702355,2,ROBOT,9
702360,2,Manual,-1
702362,2,ROBOT,9
702364,2,Manual,-1
702372,2,Manual,-1
702373,2,ROBOT,9
702374,2,Manual,-1
702376,2,Manual,-1
702377,2,Manual,-1
702378,2,Manual,-1
702379,2,Manual,-1
702380,2,Manual,-1
702381,2,Manual,-1
702383,2,Manual,-1
702384,2,ROBOT,9
702386,2,Manual,-1
702391,2,ROBOT,9
702393,2,ROBOT,9
702398,2,ROBOT,9
702404,2,ROBOT,9
702410,2,Manual,-1
702411,2,ROBOT,9
702413,2,Manual,-1
702414,2,ROBOT,9
702416,2,Manual,-1
702417,2,Manual,-1
702422,2,Manual,-1
702423,2,ROBOT,9
702427,2,ROBOT,9
702436,2,ROBOT,9
702442,2,ROBOT,9
702447,2,Manual,-1
702448,2,Manual,-1
702450,2,Manual,-1
702451,2,Manual,-1
702460,2,Manual,-1
702463,2,Manual,-1
702465,2,Manual,-1
702476,2,ROBOT,9
702483,2,ROBOT,9
702491,2,ROBOT,9
702500,2,ROBOT,9
702507,2,Manual,-1
702509,2,ROBOT,9
702512,2,ROBOT,9
702525,2,Manual,-1
702528,2,ROBOT,9
702529,2,Manual,-1
702538,2,Manual,-1
702540,2,Manual,-1
702544,2,Manual,-1
702545,2,ROBOT,9
702547,2,Manual,-1
702550,2,Manual,-1
702553,2,ROBOT,9
702554,2,Manual,-1
702556,2,Manual,-1
702557,2,Manual,-1
702559,2,ROBOT,9
702560,2,Manual,-1
702561,2,Manual,-1
702563,2,Manual,-1
702564,2,ROBOT,9
702565,2,Manual,-1
702566,2,ROBOT,9
702570,2,ROBOT,10
702573,2,ROBOT,10
702578,2,ROBOT,10
702585,2,ROBOT,10
702592,2,ROBOT,10
702602,2,ROBOT,10
702626,2,Manual,-1
702629,2,Manual,-1
702631,2,Manual,-1
702637,2,Manual,-1
702638,2,Manual,-1
702648,2,Manual,-1
702667,2,ROBOT,10
702676,2,ROBOT,10
702679,2,ROBOT,10
702683,2,ROBOT,10
702685,2,Manual,-1
702689,2,Manual,-1
702690,2,ROBOT,10
702692,2,Manual,-1
702702,2,Manual,-1
702708,2,Manual,-1
702709,2,Manual,-1
702711,2,Manual,-1
702729,2,Manual,-1
702737,2,Manual,-1
702744,2,Manual,-1
702747,2,Manual,-1
702751,2,Manual,-1
702754,2,ROBOT,10
702760,2,ROBOT,10
702764,2,ROBOT,10
702778,2,Manual,-1
702780,2,Manual,-1
702785,2,Manual,-1
702789,2,Manual,-1
