,seconds,price,buy_sell,round
830,32806.429000000004,615,-1,2670
831,32807.713,615,-1,2670
832,32809.348,615,1,2670
833,32812.229999999996,610,1,2670
834,32814.687999999995,615,1,2670
835,32816.685,615,1,2670
836,32817.57399999999,615,1,2670
837,32821.013999999996,615,1,2670
838,32822.376000000004,615,1,2670
839,32822.685,620,1,2670
840,32823.89,615,-1,2670
841,32824.861000000004,620,1,2670
842,32827.274000000005,620,1,2670
843,32827.622,615,-1,2670
844,32840.518,620,1,2670
845,32840.644,615,-1,2670
846,32841.172000000006,615,-1,2670
847,32842.94500000001,620,1,2670
848,32845.288,620,1,2670
849,32846.172999999995,615,-1,2670
850,32856.307,620,-1,2670
851,32859.931,620,1,2670
852,32866.695999999996,620,-1,2670
853,32867.12300000001,620,-1,2670
854,32870.433000000005,625,1,2670
855,32871.024000000005,620,1,2670
856,32872.869999999995,620,1,2670
857,32874.077999999994,625,1,2670
858,32874.319,620,1,2670
859,32874.344,620,1,2670
860,32875.570999999996,620,1,2670
861,32876.952999999994,620,1,2670
862,32877.09,620,-1,2670
863,32880.27099999999,620,1,2670
864,32883.183999999994,620,1,2670
865,32886.08,620,1,2670
866,32956.308000000005,0,1,2671
867,32962.562999999995,620,-1,2671
868,32963.035,605,-1,2671
869,32963.515,605,-1,2671
870,32965.314,620,-1,2671
871,32965.981,615,-1,2671
872,32967.58,615,1,2671
873,32970.35799999999,620,-1,2671
874,32970.71799999999,615,-1,2671
875,32973.64,620,-1,2671
876,32982.598,620,-1,2671
877,32982.844,620,-1,2671
878,32983.007,615,-1,2671
879,32983.383,615,-1,2671
880,32983.742,610,-1,2671
881,32984.138000000006,610,-1,2671
882,32990.471999999994,610,-1,2671
883,32994.846999999994,610,-1,2671
884,33000.373999999996,610,1,2671
885,33003.71400000001,610,1,2671
886,33007.962,610,1,2671
887,33008.42999999999,615,1,2671
888,33013.243,605,-1,2671
889,33013.67,605,-1,2671
890,33014.263000000006,610,1,2671
891,33016.820999999996,610,1,2671
892,33018.78200000001,610,1,2671
893,33021.12300000001,610,1,2671
894,33023.465,615,1,2671
895,33023.617,615,1,2671
896,33034.421,615,1,2671
897,33035.26700000001,615,1,2671
898,33035.334,615,-1,2671
899,33035.34,615,-1,2671
900,33035.357,615,-1,2671
901,33035.413,615,-1,2671
902,33035.417,615,-1,2671
903,33035.422999999995,615,-1,2671
904,33043.379,615,-1,2671
905,33044.826,615,-1,2671
906,33045.955,615,-1,2671
907,33047.261,615,-1,2671
908,33048.846000000005,615,-1,2671
909,33049.433000000005,610,-1,2671
910,33054.297999999995,610,-1,2671
911,33056.799,610,-1,2671
912,33059.118,610,-1,2671
913,33060.804000000004,610,-1,2671
914,33061.183999999994,605,-1,2671
915,33063.28200000001,610,1,2671
916,33064.441000000006,610,-1,2671
917,33066.402,610,-1,2671
918,33067.573000000004,610,-1,2671
919,33067.723,620,1,2671
920,33068.012,610,-1,2671
921,33070.223,620,1,2671
922,33070.437000000005,610,-1,2671
923,33073.380999999994,620,1,2671
924,33359.652,620,-1,2672
925,33362.179000000004,620,1,2672
926,33362.254,620,1,2672
927,33364.630000000005,625,-1,2672
928,33365.77099999999,620,-1,2672
929,33367.009999999995,600,1,2672
930,33368.486000000004,615,1,2672
931,33369.333,615,1,2672
932,33369.782999999996,620,-1,2672
933,33369.990000000005,620,1,2672
934,33370.558000000005,615,1,2672
935,33372.918999999994,615,1,2672
936,33373.424,605,1,2672
937,33373.948000000004,615,1,2672
938,33374.326,620,1,2672
939,33374.78,620,1,2672
940,33377.22,620,1,2672
941,33379.637,605,1,2672
942,33380.011,615,1,2672
943,33387.891,620,1,2672
944,33389.619999999995,610,-1,2672
945,33390.092000000004,615,1,2672
946,33391.129,605,1,2672
947,33391.17999999999,600,1,2672
948,33391.662,615,1,2672
949,33392.011,615,1,2672
950,33392.44500000001,600,1,2672
951,33392.899999999994,615,1,2672
952,33393.263000000006,610,1,2672
953,33393.831000000006,615,1,2672
954,33394.215,615,1,2672
955,33394.614,620,1,2672
956,33395.138999999996,605,1,2672
957,33395.986999999994,610,1,2672
958,33397.520000000004,605,1,2672
959,33397.868,610,1,2672
960,33398.272,615,1,2672
961,33398.622,610,1,2672
962,33399.069,615,1,2672
963,33404.740999999995,605,1,2672
964,33415.509999999995,595,1,2672
965,33417.969,595,1,2672
966,33420.31,600,1,2672
967,33420.702999999994,600,1,2672
968,33421.024999999994,600,1,2672
969,33421.422999999995,600,1,2672
970,33421.78,600,1,2672
971,33426.217000000004,600,1,2672
972,33430.015,600,1,2672
973,33430.458,600,1,2672
974,33430.856,600,1,2672
975,33432.299,600,1,2672
976,33437.296,595,1,2672
977,33437.91099999999,605,1,2672
978,33451.378,595,1,2672
979,33454.739,600,1,2672
980,33454.845,610,1,2672
981,33455.053,600,1,2672
982,33455.098,600,1,2672
983,33455.206000000006,580,-1,2672
984,33455.281,600,1,2672
985,33455.403999999995,600,1,2672
986,33455.436,575,-1,2672
987,33455.498999999996,600,1,2672
988,33455.592000000004,600,1,2672
989,33455.594,600,1,2672
990,33456.053,595,-1,2672
991,33456.058000000005,600,1,2672
992,33458.44899999999,600,1,2672
993,33458.848,600,1,2672
994,33459.316000000006,600,1,2672
995,33459.67,600,1,2672
996,33460.89,595,-1,2672
997,33462.015,600,1,2672
998,33462.8,600,1,2672
999,33463.246,610,1,2672
1000,33464.575,600,1,2672
1001,33466.657999999996,610,-1,2672
1002,33470.759000000005,600,-1,2672
1003,33542.850999999995,520,-1,2673
1004,33543.682,530,1,2673
1005,33548.452999999994,520,-1,2673
1006,33550.217000000004,530,1,2673
1007,33559.898,530,1,2673
1008,33570.03999999999,520,-1,2673
1009,33570.379,530,1,2673
1010,33571.008,530,1,2673
1011,33571.53,560,1,2673
1012,33575.731,520,-1,2673
1013,33582.39200000001,530,1,2673
1014,33587.238,530,1,2673
1015,33611.08500000001,530,1,2673
1016,33641.64200000001,565,1,2673
1017,33648.106,530,1,2673
1018,33651.986999999994,530,1,2673
1019,33652.62300000001,565,1,2673
1020,33729.614,505,1,2674
1021,33731.473,535,-1,2674
1022,33741.977,500,-1,2674
1023,33746.55,500,-1,2674
1024,33749.71000000001,500,1,2674
1025,33751.653000000006,495,-1,2674
1026,33762.087,495,-1,2674
1027,33764.990999999995,495,1,2674
1028,33768.53999999999,495,-1,2674
1029,33768.925,380,-1,2674
1030,33773.772,495,-1,2674
1031,33777.349,495,-1,2674
1032,33782.307,495,-1,2674
1033,33782.626000000004,200,-1,2674
1034,33785.538,485,1,2674
1035,33806.32000000001,465,-1,2674
1036,33806.356,485,1,2674
1037,33806.433000000005,485,1,2674
1038,33806.489,485,1,2674
1039,33806.649999999994,465,-1,2674
1040,33806.671,465,-1,2674
1041,33806.740999999995,450,1,2674
1042,33806.744999999995,450,1,2674
1043,33806.753,450,1,2674
1044,33806.849,450,1,2674
1045,33807.657999999996,450,1,2674
1046,33809.14,475,1,2674
1047,33811.058000000005,465,-1,2674
1048,33812.568,475,1,2674
1049,33838.998999999996,300,1,2674
1050,33839.614,325,1,2674
1051,33913.89,425,1,2675
1052,33915.144,345,-1,2675
1053,33916.78999999999,290,1,2675
1054,33919.262,455,1,2675
1055,33921.314,345,-1,2675
1056,33922.027,455,1,2675
1057,33924.573000000004,455,1,2675
1058,33926.924,455,1,2675
1059,33929.350999999995,455,1,2675
1060,33931.777,475,1,2675
1061,33934.278000000006,445,1,2675
1062,33936.740999999995,455,1,2675
1063,33955.664000000004,25,-1,2675
1064,33984.717000000004,55,-1,2675
1065,33985.854999999996,320,-1,2675
1066,33990.05,325,1,2675
1067,33996.553,55,1,2675
1068,34000.418999999994,65,1,2675
1069,34001.323000000004,30,-1,2675
1070,34002.202000000005,10,-1,2675
1071,34004.846999999994,5,-1,2675
1072,34005.187999999995,10,1,2675
1073,34006.484,10,1,2675
1074,34006.755999999994,10,1,2675
1075,34007.157999999996,10,1,2675
1076,34007.715,10,1,2675
1077,34007.806,10,1,2675
1078,34008.213,10,1,2675
1079,34008.344,10,1,2675
1080,34008.596999999994,10,1,2675
1081,34008.634000000005,10,1,2675
1082,34008.986999999994,10,1,2675
1083,34009.102,10,1,2675
1084,34011.459,65,1,2675
1085,34015.049,50,1,2675
1086,34035.375,95,-1,2675
1087,34035.46400000001,75,1,2675
